0.087	0.16	0.105	230
0.163	0.11	0.103	280
0.08	0.13	0.108	420
0.071	0.22	0.106	50
0.184	0.26	0.106	260
0.09	0.14	0.108	390
0.14	0.1	0.107	430
0.081	0.23	0.109	50
0.156	0.11	0.101	320
0.055	0.22	0.101	30
0.17	0.11	0.109	320
0.157	0.25	0.103	240
0.075	0.23	0.109	50
0.067	0.24	0.103	20
0.15	0.1	0.103	300
0.072	0.14	0.106	350
0.061	0.23	0.109	40
0.152	0.11	0.105	360
0.165	0.24	0.1	250
0.1	0.14	0.101	310
0.08	0.23	0.106	50
0.098	0.15	0.108	270
0.074	0.14	0.105	320
0.076	0.23	0.108	50
0.172	0.11	0.107	250
0.078	0.13	0.104	390
0.175	0.11	0.105	220
0.086	0.13	0.109	400
0.151	0.11	0.106	370
0.07	0.23	0.105	40
0.074	0.15	0.104	230
0.071	0.24	0.106	40
0.187	0.25	0.108	280
0.105	0.14	0.101	310
0.075	0.23	0.1	40
0.15	0.11	0.109	420
0.178	0.23	0.106	280
0.166	0.26	0.107	240
0.177	0.25	0.104	250
0.067	0.15	0.102	250
0.15	0.11	0.107	370
0.136	0.1	0.103	420
0.093	0.14	0.1	290
0.16	0.24	0.108	260
0.155	0.09	0.103	260
0.079	0.14	0.102	290
0.144	0.11	0.109	440
0.08	0.14	0.102	290
0.109	0.14	0.108	400
0.162	0.13	0.106	420
0.147	0.11	0.101	340
0.171	0.25	0.104	250
0.179	0.23	0.109	290
0.074	0.14	0.109	330
0.158	0.13	0.105	410
0.097	0.13	0.1	380
0.079	0.14	0.104	340
0.192	0.24	0.106	300
0.074	0.22	0.108	60
0.172	0.11	0.105	250
0.159	0.1	0.104	290
0.097	0.13	0.103	360
0.082	0.22	0.1	50
0.172	0.22	0.109	280
0.074	0.13	0.108	420
0.14	0.09	0.106	390
0.075	0.12	0.106	550
0.077	0.14	0.108	370
0.156	0.12	0.109	430
0.158	0.25	0.107	240
0.145	0.1	0.101	330
0.092	0.13	0.104	400
0.099	0.13	0.101	340
0.157	0.26	0.104	230
0.085	0.13	0.1	370
0.176	0.23	0.101	260
0.073	0.24	0.101	40
0.186	0.24	0.1	260
0.074	0.13	0.102	360
0.158	0.24	0.101	260
0.168	0.11	0.107	290
0.147	0.24	0.106	250
0.076	0.15	0.102	220
0.143	0.11	0.105	420
0.079	0.22	0.107	70
0.17	0.24	0.101	240
0.068	0.22	0.103	50
0.154	0.1	0.105	300
0.174	0.1	0.102	180
0.084	0.22	0.106	60
0.102	0.16	0.108	230
0.108	0.14	0.108	380
0.154	0.12	0.103	380
0.179	0.23	0.103	270
0.149	0.1	0.1	290
0.164	0.24	0.107	260
0.083	0.24	0.103	40
0.153	0.1	0.101	280
0.069	0.13	0.101	350
0.175	0.24	0.104	260
0.097	0.14	0.107	340
0.174	0.23	0.104	270
0.151	0.1	0.101	280
0.161	0.27	0.109	220
0.086	0.15	0.102	270
0.176	0.22	0.107	280
0.095	0.15	0.104	280
0.153	0.25	0.1	240
0.071	0.24	0.102	40
0.173	0.22	0.109	280
0.174	0.11	0.108	270
0.159	0.11	0.108	350
0.087	0.12	0.103	510
0.166	0.23	0.1	260
0.072	0.15	0.104	250
0.176	0.22	0.1	270
0.069	0.24	0.107	40
0.076	0.14	0.102	320
0.096	0.13	0.104	380
0.082	0.14	0.105	290
0.073	0.23	0.1	40
0.142	0.09	0.101	320
0.169	0.23	0.105	270
0.16	0.11	0.102	290
0.098	0.14	0.103	320
0.16	0.11	0.107	320
0.078	0.14	0.109	370
0.088	0.13	0.104	410
0.068	0.22	0.103	50
0.078	0.24	0.107	50
0.075	0.14	0.108	310
0.08	0.12	0.101	420
0.098	0.14	0.107	310
0.14	0.12	0.103	470
0.074	0.24	0.104	40
0.058	0.21	0.101	50
0.092	0.15	0.106	270
0.146	0.1	0.104	350
0.075	0.22	0.1	50
0.085	0.14	0.103	300
0.166	0.23	0.107	270
0.075	0.14	0.109	390
0.079	0.14	0.101	310
0.163	0.12	0.106	340
0.086	0.13	0.104	390
0.092	0.15	0.103	270
0.169	0.11	0.1	190
0.081	0.15	0.105	270
0.069	0.22	0.107	60
0.171	0.24	0.102	260
0.178	0.23	0.105	270
0.089	0.14	0.102	310
0.072	0.13	0.104	370
0.088	0.14	0.108	370
0.071	0.22	0.107	60
0.094	0.15	0.105	290
0.064	0.23	0.1	30
0.152	0.12	0.101	390
0.161	0.26	0.104	230
0.157	0.12	0.106	390
0.101	0.15	0.102	240
0.092	0.15	0.101	260
0.102	0.15	0.104	260
0.181	0.25	0.102	260
0.159	0.24	0.102	250
0.074	0.16	0.103	200
0.074	0.24	0.104	40
0.175	0.24	0.102	250
0.069	0.23	0.103	40
0.149	0.11	0.103	370
0.09	0.23	0.102	50
0.089	0.12	0.103	450
0.166	0.11	0.105	260
0.079	0.14	0.105	310
0.159	0.13	0.1	360
0.152	0.13	0.1	400
0.083	0.23	0.1	50
0.143	0.11	0.101	350
0.157	0.1	0.109	320
0.093	0.15	0.102	270
0.154	0.1	0.104	280
0.082	0.15	0.106	290
0.095	0.15	0.101	220
0.177	0.25	0.1	240
0.183	0.11	0.105	220
0.174	0.24	0.109	270
0.087	0.15	0.104	280
0.145	0.1	0.105	340
0.081	0.22	0.104	50
0.16	0.12	0.107	360
0.067	0.14	0.1	260
0.154	0.11	0.104	330
0.068	0.14	0.107	300
0.09	0.25	0.106	40
0.148	0.1	0.103	330
0.14	0.1	0.104	380
0.058	0.22	0.1	30
0.091	0.16	0.1	170
0.079	0.22	0.108	60
0.078	0.14	0.1	290
0.081	0.23	0.109	50
0.081	0.14	0.1	290
0.093	0.14	0.104	310
0.147	0.26	0.109	240
0.146	0.09	0.107	340
0.16	0.1	0.102	250
0.166	0.25	0.1	240
0.098	0.13	0.109	490
0.168	0.23	0.108	270
0.08	0.22	0.104	50
0.083	0.14	0.107	370
0.172	0.26	0.104	230
0.094	0.14	0.105	300
0.102	0.13	0.102	400
0.153	0.12	0.106	390
0.082	0.15	0.106	280
0.075	0.22	0.105	50
0.08	0.24	0.1	40
0.085	0.14	0.107	350
0.088	0.15	0.106	280
0.056	0.23	0.106	30
0.166	0.25	0.1	230
0.098	0.13	0.107	410
0.104	0.14	0.107	420
0.065	0.22	0.108	50
0.183	0.23	0.105	290
0.092	0.15	0.109	320
0.085	0.14	0.106	310
0.079	0.14	0.109	380
0.074	0.23	0.1	40
0.083	0.14	0.1	270
0.151	0.11	0.106	350
0.169	0.11	0.108	300
0.158	0.11	0.102	300
0.071	0.14	0.1	280
0.096	0.13	0.104	400
0.092	0.15	0.109	260
0.164	0.11	0.108	310
0.154	0.1	0.107	330
0.158	0.12	0.1	350
0.139	0.1	0.1	330
0.144	0.12	0.105	440
0.101	0.14	0.109	410
0.154	0.12	0.103	400
0.059	0.24	0.106	30
0.157	0.12	0.1	320
0.076	0.24	0.109	50
0.075	0.21	0.1	60
0.068	0.23	0.108	50
0.073	0.16	0.103	220
0.092	0.14	0.103	330
0.171	0.1	0.108	230
0.082	0.13	0.1	350
0.077	0.15	0.103	280
0.091	0.12	0.107	510
0.175	0.23	0.106	280
0.092	0.13	0.1	390
0.088	0.15	0.107	280
0.085	0.13	0.101	370
0.076	0.22	0.104	60
0.095	0.12	0.101	400
0.152	0.1	0.107	320
0.171	0.25	0.108	260
0.067	0.23	0.108	40
0.073	0.22	0.109	60
0.155	0.1	0.1	260
0.143	0.11	0.107	450
0.11	0.14	0.105	380
0.082	0.15	0.103	260
0.153	0.11	0.103	320
0.164	0.12	0.105	360
0.097	0.22	0.105	70
0.099	0.12	0.108	550
0.085	0.23	0.1	50
0.092	0.14	0.109	340
0.069	0.13	0.106	380
0.146	0.12	0.108	500
0.148	0.11	0.106	380
0.167	0.25	0.108	260
0.085	0.23	0.107	50
0.075	0.16	0.101	160
0.188	0.23	0.1	280
0.16	0.24	0.105	250
0.077	0.23	0.106	50
0.161	0.12	0.108	400
0.065	0.24	0.101	20
0.079	0.15	0.109	280
0.099	0.14	0.107	310
0.088	0.23	0.108	50
0.154	0.1	0.104	280
0.08	0.2	0.107	90
0.087	0.13	0.106	400
0.106	0.15	0.102	260
0.183	0.24	0.103	270
0.168	0.25	0.108	260
0.097	0.14	0.1	270
0.064	0.22	0.108	50
0.106	0.14	0.109	450
0.165	0.23	0.103	260
0.092	0.14	0.106	330
0.1	0.15	0.104	270
0.069	0.15	0.101	240
0.171	0.11	0.109	280
0.066	0.23	0.1	30
0.181	0.23	0.102	270
0.156	0.11	0.104	340
0.157	0.09	0.105	270
0.084	0.14	0.109	340
0.169	0.24	0.107	260
0.069	0.22	0.107	50
0.172	0.24	0.1	250
0.097	0.15	0.106	290
0.065	0.23	0.105	30
0.16	0.24	0.105	250
0.159	0.26	0.105	230
0.071	0.15	0.107	240
0.11	0.17	0.107	230
0.177	0.25	0.109	270
0.079	0.22	0.107	60
0.151	0.12	0.1	340
0.143	0.11	0.106	400
0.166	0.24	0.107	260
0.087	0.14	0.109	310
0.088	0.13	0.102	350
0.086	0.14	0.103	280
0.081	0.16	0.102	190
0.097	0.15	0.104	240
0.067	0.15	0.104	270
0.172	0.23	0.109	280
0.075	0.23	0.102	50
0.108	0.14	0.107	430
0.092	0.14	0.107	310
0.096	0.15	0.104	290
0.18	0.23	0.103	270
0.09	0.11	0.101	520
0.101	0.15	0.101	260
0.073	0.24	0.102	40
0.148	0.12	0.104	410
0.162	0.23	0.109	260
0.165	0.12	0.103	300
0.157	0.11	0.105	330
0.088	0.14	0.101	300
0.148	0.11	0.108	410
0.076	0.16	0.108	250
0.153	0.11	0.103	310
0.153	0.12	0.109	480
0.074	0.23	0.104	50
0.154	0.24	0.102	250
0.089	0.21	0.102	60
0.167	0.24	0.104	260
0.176	0.25	0.101	240
0.06	0.23	0.106	40
0.082	0.13	0.105	430
0.161	0.26	0.103	230
0.098	0.14	0.106	330
0.088	0.23	0.101	40
0.082	0.15	0.104	270
0.066	0.22	0.1	40
0.099	0.14	0.103	310
0.083	0.14	0.107	330
0.153	0.12	0.105	410
0.063	0.24	0.108	40
0.142	0.23	0.109	260
0.164	0.1	0.106	260
0.09	0.15	0.104	230
0.092	0.23	0.106	60
0.064	0.22	0.107	60
0.082	0.13	0.104	390
0.069	0.23	0.101	30
0.077	0.15	0.109	280
0.174	0.25	0.1	240
0.088	0.24	0.106	50
0.164	0.25	0.109	250
0.091	0.14	0.105	350
0.169	0.1	0.109	260
0.087	0.14	0.102	340
0.17	0.25	0.103	250
0.106	0.12	0.107	540
0.069	0.23	0.104	40
0.071	0.22	0.107	70
0.169	0.25	0.102	240
0.157	0.1	0.108	320
0.062	0.22	0.107	60
0.152	0.11	0.108	410
0.088	0.13	0.104	420
0.15	0.11	0.105	360
0.079	0.13	0.103	390
0.118	0.16	0.101	260
0.163	0.23	0.106	260
0.174	0.25	0.107	260
0.166	0.12	0.108	360
0.157	0.1	0.103	260
0.062	0.24	0.108	30
0.145	0.27	0.106	220
0.073	0.23	0.106	50
0.158	0.11	0.107	320
0.094	0.13	0.108	480
0.092	0.14	0.106	340
0.169	0.26	0.104	240
0.142	0.13	0.103	480
0.075	0.15	0.1	210
0.101	0.14	0.101	330
0.073	0.14	0.1	260
0.14	0.24	0.106	250
0.154	0.12	0.108	440
0.148	0.23	0.109	260
0.166	0.24	0.109	260
0.065	0.24	0.108	40
0.152	0.13	0.108	490
0.072	0.23	0.102	40
0.062	0.14	0.104	340
0.072	0.14	0.108	370
0.085	0.13	0.105	390
0.171	0.24	0.101	250
0.084	0.14	0.101	300
0.072	0.22	0.102	50
0.163	0.11	0.105	280
0.139	0.11	0.104	450
0.077	0.14	0.104	340
0.179	0.25	0.107	260
0.073	0.22	0.108	60
0.107	0.13	0.105	440
0.158	0.1	0.1	230
0.172	0.25	0.101	240
0.049	0.23	0.101	10
0.086	0.15	0.107	280
0.107	0.14	0.105	370
0.056	0.23	0.107	40
0.157	0.11	0.109	370
0.061	0.23	0.101	30
0.17	0.23	0.101	260
0.073	0.24	0.103	30
0.061	0.23	0.102	30
0.149	0.11	0.101	350
0.151	0.12	0.109	450
0.084	0.14	0.108	310
0.059	0.21	0.106	50
0.16	0.25	0.101	240
0.099	0.15	0.104	280
0.165	0.23	0.1	260
0.158	0.11	0.109	390
0.077	0.13	0.109	470
0.055	0.25	0.101	0
0.085	0.16	0.103	220
0.09	0.14	0.104	290
0.163	0.24	0.1	250
0.082	0.14	0.103	310
0.096	0.13	0.108	470
0.092	0.21	0.102	60
0.084	0.21	0.109	70
0.156	0.1	0.109	350
0.102	0.15	0.109	330
0.107	0.13	0.105	490
0.16	0.12	0.106	370
0.166	0.24	0.1	250
0.089	0.15	0.106	290
0.087	0.14	0.106	370
0.17	0.11	0.104	220
0.074	0.24	0.105	40
0.085	0.14	0.107	330
0.154	0.12	0.1	340
0.164	0.24	0.1	250
0.17	0.24	0.107	260
0.094	0.13	0.106	400
0.105	0.12	0.105	480
0.07	0.22	0.105	60
0.173	0.26	0.103	240
0.073	0.23	0.108	50
0.089	0.15	0.109	280
0.08	0.23	0.102	50
0.155	0.13	0.101	400
0.171	0.09	0.103	170
0.158	0.11	0.101	280
0.089	0.12	0.108	560
0.143	0.1	0.106	390
0.165	0.26	0.104	220
0.057	0.13	0.106	430
0.166	0.26	0.107	240
0.169	0.1	0.107	260
0.077	0.15	0.108	290
0.156	0.1	0.104	280
0.077	0.15	0.101	250
0.161	0.25	0.103	240
0.156	0.11	0.109	380
0.149	0.1	0.1	280
0.147	0.12	0.106	440
0.087	0.15	0.101	250
0.101	0.13	0.103	410
0.078	0.14	0.102	300
0.09	0.23	0.107	60
0.162	0.11	0.107	320
0.088	0.12	0.103	450
0.079	0.15	0.102	230
0.151	0.25	0.101	230
0.065	0.22	0.104	50
0.17	0.13	0.105	340
0.185	0.26	0.108	260
0.185	0.25	0.102	260
0.149	0.13	0.103	450
0.141	0.11	0.104	410
0.147	0.12	0.103	420
0.089	0.21	0.104	70
0.087	0.15	0.101	220
0.086	0.14	0.101	290
0.179	0.23	0.101	270
0.15	0.1	0.108	330
0.144	0.1	0.103	360
0.106	0.13	0.107	510
0.104	0.12	0.103	520
0.087	0.15	0.105	280
0.133	0.12	0.101	500
0.096	0.24	0.105	50
0.079	0.14	0.102	280
0.191	0.25	0.101	270
0.057	0.14	0.107	340
0.101	0.11	0.103	600
0.169	0.22	0.105	280
0.085	0.12	0.108	490
0.088	0.15	0.106	250
0.05	0.22	0.102	20
0.181	0.22	0.101	270
0.148	0.12	0.103	400
0.183	0.24	0.108	280
0.167	0.11	0.108	300
0.137	0.11	0.109	540
0.082	0.11	0.1	510
0.089	0.15	0.106	260
0.101	0.14	0.101	310
0.153	0.1	0.108	320
0.155	0.11	0.101	280
0.084	0.23	0.101	50
0.077	0.14	0.103	310
0.116	0.13	0.108	520
0.153	0.12	0.1	360
0.165	0.24	0.1	250
0.152	0.25	0.108	240
0.097	0.14	0.108	330
0.086	0.12	0.106	490
0.167	0.24	0.103	250
0.071	0.15	0.109	300
0.173	0.25	0.102	240
0.156	0.25	0.104	240
0.186	0.24	0.108	290
0.091	0.14	0.103	340
0.162	0.1	0.106	270
0.158	0.1	0.109	340
0.169	0.24	0.102	250
0.16	0.24	0.106	250
0.092	0.13	0.103	390
0.079	0.14	0.108	330
0.101	0.14	0.103	350
0.086	0.15	0.101	260
0.073	0.23	0.1	40
0.085	0.13	0.105	420
0.084	0.22	0.101	50
0.076	0.13	0.108	400
0.078	0.22	0.101	50
0.141	0.11	0.108	490
0.087	0.15	0.105	280
0.167	0.11	0.106	310
0.104	0.15	0.101	260
0.068	0.12	0.103	450
0.082	0.14	0.101	270
0.162	0.25	0.103	240
0.145	0.11	0.105	410
0.171	0.25	0.104	250
0.086	0.22	0.106	60
0.075	0.22	0.104	50
0.08	0.21	0.102	70
0.12	0.13	0.1	420
0.083	0.14	0.104	310
0.087	0.14	0.104	300
0.096	0.14	0.109	410
0.151	0.1	0.102	290
0.166	0.11	0.107	310
0.077	0.23	0.107	50
0.073	0.2	0.108	90
0.156	0.25	0.108	250
0.086	0.14	0.104	320
0.154	0.1	0.109	350
0.084	0.14	0.108	380
0.176	0.24	0.108	270
0.075	0.13	0.103	350
0.154	0.1	0.105	300
0.101	0.15	0.107	270
0.153	0.1	0.107	310
0.086	0.14	0.107	360
0.075	0.14	0.109	300
0.093	0.22	0.109	70
0.169	0.23	0.106	260
0.185	0.23	0.104	280
0.19	0.24	0.105	290
0.102	0.15	0.104	290
0.089	0.13	0.103	380
0.084	0.22	0.108	70
0.138	0.13	0.104	550
0.178	0.24	0.105	270
0.148	0.11	0.103	350
0.166	0.23	0.104	260
0.086	0.14	0.102	330
0.182	0.25	0.1	250
0.056	0.23	0.106	30
0.09	0.15	0.104	250
0.066	0.22	0.105	60
0.175	0.25	0.106	250
0.076	0.22	0.106	70
0.081	0.14	0.102	280
0.155	0.1	0.102	260
0.16	0.1	0.104	260
0.065	0.22	0.109	60
0.082	0.15	0.103	270
0.079	0.24	0.101	40
0.168	0.24	0.102	250
0.056	0.23	0.1	20
0.178	0.24	0.108	270
0.082	0.12	0.106	460
0.184	0.24	0.1	260
0.072	0.21	0.103	70
0.143	0.09	0.101	310
0.098	0.15	0.105	270
0.14	0.11	0.103	440
0.152	0.12	0.102	350
0.069	0.23	0.103	40
0.1	0.16	0.103	220
0.09	0.12	0.102	450
0.096	0.14	0.109	410
0.143	0.1	0.108	430
0.191	0.25	0.102	280
0.087	0.14	0.107	340
0.083	0.23	0.106	50
0.105	0.15	0.102	270
0.152	0.1	0.106	310
0.067	0.23	0.106	40
0.15	0.11	0.104	380
0.152	0.12	0.102	390
0.084	0.15	0.107	250
0.071	0.15	0.106	280
0.069	0.24	0.105	40
0.093	0.23	0.104	50
0.159	0.24	0.103	250
0.08	0.21	0.107	70
0.168	0.24	0.1	250
0.075	0.24	0.109	40
0.168	0.11	0.101	240
0.091	0.22	0.109	80
0.082	0.14	0.104	320
0.156	0.11	0.108	390
0.173	0.24	0.101	250
0.176	0.12	0.101	230
0.077	0.12	0.108	520
0.169	0.24	0.102	250
0.145	0.12	0.107	460
0.095	0.13	0.1	320
0.162	0.11	0.108	330
0.071	0.23	0.104	40
0.069	0.14	0.107	340
0.155	0.1	0.107	340
0.086	0.23	0.107	50
0.15	0.09	0.106	290
0.156	0.24	0.109	260
0.084	0.14	0.109	330
0.09	0.23	0.101	50
0.091	0.15	0.109	300
0.065	0.22	0.102	40
0.082	0.15	0.102	260
0.075	0.23	0.104	50
0.092	0.14	0.109	340
0.1	0.16	0.103	240
0.143	0.12	0.105	470
0.088	0.13	0.109	410
0.149	0.11	0.109	430
0.084	0.24	0.109	50
0.153	0.23	0.105	260
0.16	0.11	0.102	300
0.071	0.15	0.109	270
0.102	0.15	0.1	260
0.145	0.11	0.104	380
0.078	0.14	0.104	300
0.158	0.12	0.1	310
0.082	0.13	0.106	400
0.157	0.11	0.105	320
0.151	0.23	0.109	260
0.172	0.25	0.101	240
0.083	0.14	0.104	330
0.083	0.14	0.105	340
0.079	0.14	0.101	290
0.075	0.22	0.104	50
0.078	0.23	0.103	40
0.102	0.15	0.105	300
0.093	0.13	0.104	380
0.07	0.13	0.102	390
0.077	0.13	0.1	390
0.093	0.15	0.101	250
0.083	0.13	0.103	390
0.169	0.26	0.104	230
0.197	0.27	0.1	260
0.074	0.15	0.102	230
0.085	0.13	0.105	420
0.184	0.24	0.105	280
0.149	0.11	0.108	400
0.082	0.15	0.108	280
0.053	0.22	0.1	20
0.147	0.11	0.105	360
0.175	0.23	0.107	270
0.15	0.11	0.105	360
0.157	0.1	0.107	330
0.157	0.1	0.106	290
0.08	0.22	0.101	50
0.098	0.13	0.108	440
0.066	0.22	0.106	50
0.079	0.14	0.102	280
0.104	0.14	0.108	390
0.165	0.11	0.104	270
0.066	0.21	0.105	60
0.105	0.13	0.109	470
0.169	0.23	0.107	270
0.167	0.12	0.107	380
0.156	0.11	0.108	350
0.071	0.2	0.101	70
0.074	0.21	0.103	70
0.085	0.15	0.1	230
0.082	0.14	0.102	290
0.079	0.14	0.103	320
0.159	0.24	0.103	260
0.157	0.08	0.109	280
0.099	0.12	0.1	410
0.164	0.12	0.107	380
0.151	0.1	0.101	280
0.147	0.12	0.106	440
0.072	0.14	0.107	370
0.076	0.13	0.108	470
0.091	0.14	0.1	270
0.166	0.25	0.1	230
0.086	0.17	0.101	160
0.101	0.13	0.105	380
0.066	0.23	0.105	40
0.066	0.22	0.1	40
0.105	0.13	0.106	420
0.075	0.23	0.105	40
0.173	0.11	0.109	290
0.154	0.25	0.109	250
0.071	0.23	0.1	40
0.077	0.22	0.106	60
0.074	0.14	0.1	280
0.096	0.14	0.104	340
0.174	0.24	0.106	260
0.149	0.1	0.105	340
0.138	0.11	0.109	500
0.066	0.21	0.101	50
0.143	0.11	0.104	410
0.144	0.12	0.105	440
0.08	0.13	0.101	380
0.084	0.15	0.109	290
0.082	0.23	0.103	50
0.1	0.16	0.105	230
0.156	0.11	0.101	280
0.111	0.13	0.104	430
0.087	0.12	0.102	470
0.169	0.23	0.1	260
0.102	0.13	0.106	410
0.067	0.21	0.106	60
0.084	0.13	0.104	400
0.151	0.11	0.1	330
0.062	0.23	0.1	30
0.153	0.1	0.105	300
0.071	0.2	0.106	90
0.077	0.13	0.1	370
0.091	0.13	0.1	390
0.158	0.1	0.1	250
0.087	0.16	0.109	250
0.162	0.25	0.1	240
0.098	0.15	0.107	290
0.164	0.11	0.104	280
0.18	0.24	0.109	280
0.075	0.23	0.108	50
0.088	0.22	0.107	70
0.092	0.13	0.109	450
0.147	0.1	0.1	310
0.073	0.14	0.105	330
0.062	0.22	0.107	60
0.082	0.13	0.106	400
0.083	0.14	0.107	380
0.081	0.15	0.106	270
0.154	0.09	0.104	270
0.08	0.23	0.105	50
0.102	0.13	0.101	410
0.188	0.24	0.103	280
0.194	0.23	0.106	310
0.147	0.08	0.103	300
0.101	0.13	0.1	360
0.095	0.12	0.109	600
0.186	0.24	0.101	280
0.181	0.24	0.108	280
0.068	0.21	0.109	70
0.17	0.24	0.109	270
0.103	0.14	0.1	290
0.09	0.15	0.108	300
0.091	0.16	0.103	210
0.073	0.24	0.105	40
0.073	0.12	0.104	510
0.071	0.22	0.106	60
0.076	0.15	0.103	220
0.091	0.13	0.108	400
0.167	0.24	0.1	240
0.161	0.27	0.103	220
0.138	0.1	0.108	470
0.154	0.11	0.1	290
0.166	0.26	0.106	230
0.103	0.14	0.107	340
0.081	0.14	0.105	320
0.096	0.13	0.109	430
0.059	0.24	0.102	20
0.074	0.14	0.103	300
0.078	0.23	0.109	50
0.075	0.22	0.108	70
0.082	0.22	0.106	60
0.095	0.14	0.101	290
0.108	0.13	0.102	390
0.168	0.12	0.108	360
0.073	0.23	0.107	50
0.095	0.14	0.105	310
0.174	0.25	0.103	250
0.075	0.14	0.106	360
0.173	0.24	0.101	250
0.067	0.24	0.105	30
0.156	0.12	0.101	330
0.185	0.22	0.108	300
0.073	0.22	0.105	70
0.178	0.1	0.108	180
0.082	0.13	0.103	360
0.066	0.23	0.109	50
0.162	0.11	0.106	330
0.08	0.2	0.108	90
0.071	0.16	0.1	150
0.078	0.12	0.101	460
0.055	0.24	0.1	0
0.098	0.14	0.102	340
0.068	0.23	0.101	30
0.081	0.14	0.105	290
0.096	0.13	0.107	410
0.148	0.11	0.1	340
0.16	0.09	0.103	240
0.127	0.12	0.102	540
0.082	0.23	0.103	50
0.178	0.24	0.107	280
0.168	0.24	0.1	240
0.073	0.21	0.101	70
0.078	0.13	0.1	330
0.156	0.24	0.104	250
0.162	0.24	0.106	260
0.152	0.1	0.1	260
0.08	0.17	0.1	140
0.157	0.11	0.104	310
0.089	0.13	0.103	380
0.091	0.14	0.107	370
0.107	0.14	0.104	340
0.097	0.14	0.102	320
0.084	0.13	0.109	470
0.144	0.09	0.102	310
0.103	0.15	0.102	240
0.109	0.13	0.101	370
0.079	0.13	0.108	430
0.084	0.14	0.102	330
0.105	0.15	0.101	270
0.086	0.23	0.106	50
0.067	0.24	0.105	30
0.163	0.09	0.101	200
0.147	0.1	0.101	300
0.083	0.14	0.107	360
0.087	0.14	0.1	270
0.074	0.23	0.102	40
0.107	0.13	0.101	370
0.14	0.11	0.105	440
0.161	0.26	0.104	230
0.151	0.1	0.106	320
0.107	0.13	0.108	510
0.107	0.13	0.109	530
0.059	0.23	0.1	30
0.072	0.24	0.103	40
0.081	0.14	0.102	320
0.152	0.11	0.103	350
0.082	0.14	0.106	320
0.094	0.13	0.107	420
0.069	0.23	0.101	30
0.06	0.25	0.104	10
0.093	0.14	0.102	310
0.181	0.24	0.105	280
0.151	0.11	0.101	310
0.143	0.11	0.101	380
0.176	0.24	0.101	260
0.088	0.13	0.108	400
0.152	0.12	0.103	390
0.1	0.14	0.1	300
0.078	0.15	0.104	240
0.098	0.13	0.102	390
0.063	0.24	0.107	30
0.079	0.24	0.109	50
0.08	0.15	0.101	240
0.066	0.24	0.101	30
0.175	0.26	0.109	250
0.106	0.13	0.103	390
0.066	0.23	0.107	50
0.147	0.11	0.108	400
0.185	0.12	0.106	260
0.104	0.14	0.105	320
0.075	0.24	0.109	50
0.09	0.14	0.104	310
0.087	0.15	0.104	250
0.097	0.12	0.1	410
0.056	0.22	0.106	40
0.067	0.14	0.103	280
0.159	0.11	0.106	340
0.196	0.23	0.105	320
0.177	0.24	0.101	260
0.067	0.22	0.108	70
0.06	0.22	0.1	30
0.071	0.22	0.1	40
0.062	0.22	0.106	50
0.077	0.21	0.101	60
0.07	0.14	0.104	300
0.068	0.21	0.101	50
0.087	0.13	0.102	400
0.075	0.15	0.103	220
0.179	0.25	0.105	260
0.085	0.16	0.102	210
0.074	0.15	0.102	260
0.144	0.11	0.106	400
0.154	0.1	0.108	340
0.166	0.25	0.1	240
0.161	0.23	0.1	260
0.082	0.22	0.108	70
0.087	0.15	0.107	280
0.153	0.13	0.1	400
0.063	0.23	0.106	40
0.08	0.21	0.105	70
0.094	0.14	0.104	340
0.089	0.12	0.107	510
0.089	0.24	0.108	50
0.165	0.23	0.1	260
0.103	0.14	0.1	290
0.165	0.24	0.1	250
0.084	0.13	0.104	370
0.088	0.13	0.106	400
0.051	0.21	0.107	60
0.165	0.13	0.106	390
0.16	0.11	0.105	330
0.145	0.11	0.106	410
0.095	0.12	0.102	440
0.165	0.12	0.103	290
0.155	0.24	0.105	260
0.132	0.11	0.109	580
0.142	0.12	0.104	460
0.1	0.15	0.105	290
0.073	0.16	0.104	200
0.095	0.13	0.107	400
0.084	0.15	0.107	280
0.141	0.1	0.107	420
0.09	0.15	0.102	270
0.142	0.11	0.109	490
0.175	0.24	0.106	270
0.066	0.14	0.109	370
0.066	0.13	0.101	340
0.178	0.24	0.105	270
0.083	0.24	0.109	40
0.177	0.24	0.101	260
0.161	0.12	0.101	310
0.087	0.14	0.103	290
0.082	0.14	0.101	280
0.165	0.23	0.107	260
0.166	0.22	0.104	270
0.08	0.12	0.104	460
0.083	0.14	0.106	300
0.158	0.1	0.108	330
0.181	0.24	0.107	280
0.082	0.14	0.101	320
0.069	0.22	0.101	40
0.171	0.1	0.104	210
0.07	0.25	0.106	30
0.158	0.11	0.106	340
0.078	0.22	0.107	60
0.082	0.14	0.108	380
0.086	0.14	0.109	370
0.071	0.14	0.104	280
0.147	0.11	0.105	380
0.067	0.21	0.108	80
0.155	0.11	0.107	370
0.063	0.21	0.101	40
0.095	0.14	0.107	340
0.091	0.15	0.104	260
0.085	0.14	0.106	370
0.152	0.26	0.109	240
0.103	0.12	0.1	470
0.107	0.14	0.106	370
0.165	0.09	0.109	250
0.078	0.14	0.101	270
0.069	0.22	0.101	40
0.075	0.24	0.101	30
0.097	0.12	0.106	490
0.16	0.09	0.109	270
0.086	0.23	0.109	50
